Id	PersonId	DateOfBirth	EthnicGroupId	GenderId	GivenNames	MiddleNames	Surnames
2368	2368	19881020	Hispanic	F	Constanza	L	Cotto
2369	2369	19860329	Hispanic	M	Adán	N	Mascarenas
2370	2370	19770709	Hispanic	M	Tabaré	U	Tello
2371	2371	19540714	Hispanic	F	Dalia	J	Ybarra
2372	2372	19480920	Hispanic	M	Giusto	I	Ulibarri
2373	2373	19781229	Hispanic	F	Miguelina	T	Alvarado
2374	2374	19530531	Hispanic	M	Aldano	B	Márquez
2375	2375	19660704	Hispanic	F	Nayla	F	Garica
2376	2376	19970323	Hispanic	F	Florence	G	Jáquez
2377	2377	19580918	Hispanic	F	Rosana	C	Godoy
2378	2378	19530524	Hispanic	M	Jonas	H	Márquez
2379	2379	19740222	Hispanic	F	Natividad	S	Roldán
2380	2380	19860114	Hispanic	F	Begga	L	Callas
2381	2381	19630926	Hispanic	F	Hedda	S	Rolón
2382	2382	19661111	Hispanic	M	Carim	G	Villalobos
2383	2383	19581222	Hispanic	M	Desiderato	L	Castro
2384	2384	19710813	Hispanic	M	Gianmarco	E	Apodaca
2385	2385	19520326	Hispanic	M	Caspar	G	Mena
2386	2386	19880124	Hispanic	M	Jean	N	Lucio
2387	2387	19640810	Hispanic	M	Leixandre	C	Carranza
2388	2388	19710720	Hispanic	M	Zenzo	H	Argüello
2389	2389	19970825	Hispanic	F	Martha	O	Varela
2390	2390	19730818	Hispanic	F	Winona	V	Lomeli
2391	2391	19710330	Hispanic	M	Apolinario	L	Ortiz
2392	2392	19730601	Hispanic	F	Aglaya	S	Dávila
2393	2393	19841002	Hispanic	M	Licerio	N	Menchaca
2394	2394	19760730	Hispanic	M	Florio	A	Salcido
2395	2395	19880723	Hispanic	F	Gabina	E	Soliz
2396	2396	19630115	Hispanic	M	Cástor	H	Granado
2397	2397	19811204	Hispanic	M	Ampelio	R	Palacios
2398	2398	19970614	Hispanic	M	Crisipo	T	Girón
2399	2399	19460307	Hispanic	M	Florian	G	Santiago
2400	2400	19841103	Hispanic	M	Cono	G	Valverde
2401	2401	19751222	Hispanic	M	Learco	N	Fernández
2402	2402	19470627	Hispanic	F	Ginette	M	Soliz
2403	2403	19600208	Hispanic	M	Ezechiel	V	Godínez
2404	2404	19680508	Hispanic	F	Florida	P	Ayala
2405	2405	19720315	Hispanic	F	Jovianne	W	Zambrano
2406	2406	19680827	Hispanic	M	Ives	A	Matos
2407	2407	19850401	Hispanic	M	Cannan	D	Maya
2408	2408	19730914	Hispanic	M	Edgar	C	Reséndez
2409	2409	19580303	Hispanic	M	Plácido	C	Gaona
2410	2410	19440406	Hispanic	F	Xaviera	G	Barrios
2411	2411	19450128	Hispanic	F	Esther	V	Montano
2412	2412	19550209	Hispanic	M	Aman	I	Callas
2413	2413	19731203	Hispanic	M	Leal	A	Valladares
2414	2414	19890917	Hispanic	M	Mustafá	r	Bustos
2415	2415	19890804	Hispanic	M	Ald	N	Reyes
2416	2416	19971009	Hispanic	M	Clodoaldo	G	Apodaca
2417	2417	19581110	Hispanic	M	Crisipo	L	Baca
2418	2418	19680328	Hispanic	M	Ari	D	Díaz
2419	2419	19481217	Hispanic	F	Elaís	M	Gastelum
2420	2420	19931006	Hispanic	F	Sabra	C	Benavides
2421	2421	19490511	Hispanic	F	Liu	C	Galván
2422	2422	19810303	Hispanic	M	Hugolino	R	Fajardo
2423	2423	19491202	Hispanic	F	Tulla	B	Mesa
2424	2424	19880315	Hispanic	M	Liber	M	Hernádez
2425	2425	19970213	Hispanic	M	Domenec	M	Mesa
2426	2426	19440310	Hispanic	M	Nandor	M	Toledo
2427	2427	19930707	Hispanic	M	Florian	I	Rosas
2428	2428	19491210	Hispanic	M	Bruno	P	Vaca
2429	2429	19500701	Hispanic	F	Donina	J	Quesada
2430	2430	19891014	Hispanic	M	Próspero	S	Juárez
2431	2431	19760122	Hispanic	M	Othello	M	Alicea
2432	2432	19671019	Hispanic	M	Ceadas	H	Salcido
2433	2433	19530509	Hispanic	F	Pulqueria	L	Benavides
2434	2434	19630817	Hispanic	M	Erwin	E	Carrión
2435	2435	19900920	Hispanic	M	Alucan	M	Calderón
2436	2436	19490404	Hispanic	F	Egda	E	Moreno
2437	2437	19501108	Hispanic	M	Fabian	W	Quiñónez
2438	2438	19770818	Hispanic	F	Teresita	E	Guerra
2439	2439	19620921	Hispanic	F	Fusca	T	Ramos
2440	2440	19700402	Hispanic	M	Tabaré	R	Aguirre
2441	2441	19450604	Hispanic	M	Basil	D	García
2442	2442	19770606	Hispanic	M	Hans	E	Rojas
2443	2443	19830214	Hispanic	F	Amarilla	P	Valdés
2444	2444	19940612	Hispanic	M	Nandor	N	Saucedo
2445	2445	19940506	Hispanic	M	Hilario	A	Rael
2446	2446	19850705	Hispanic	F	Melitona	M	Nazario
2447	2447	19600803	Hispanic	F	Valburga	M	Valdés
2448	2448	19570728	Hispanic	M	Pirro	L	Abreu
2449	2449	19821013	Hispanic	F	Mirta	L	Carvajal
2450	2450	19870623	Hispanic	F	Clorinda	Y	Navarrete
2451	2451	19600731	Hispanic	M	Gelasio	R	Gil
2452	2452	19640509	Hispanic	F	Alcira	D	Rael
2453	2453	19920112	Hispanic	M	Raul	C	Lira
2454	2454	19830623	Hispanic	M	Cyril	M	Betancourt
2455	2455	19501228	Hispanic	M	Raguel	J	Dueñas
2456	2456	19511103	Hispanic	F	Amapola	J	Cuellar
2457	2457	19790925	Hispanic	M	Cristian	D	Acosta
2458	2458	19970614	Hispanic	M	Quique	L	Luevano
2459	2459	19620601	Hispanic	M	Canan	W	Jiménez
2460	2460	19530717	Hispanic	M	Manases	C	Valdivia
2461	2461	19581118	Hispanic	F	Beatrix	N	Segura
2462	2462	19540831	Hispanic	F	Isolina	C	Ochoa
2463	2463	19681206	Hispanic	M	Giuseppe	N	Orta
2464	2464	19680202	Hispanic	M	Montserrat	B	Velásquez
2465	2465	19880110	Hispanic	M	Claus	H	Villalobos
2466	2466	19591022	Hispanic	F	Electra	E	Candelaria
2467	2467	19840423	Hispanic	F	Meris	E	Leiva
2468	2468	19760528	Hispanic	M	Crisipo	J	Calderón
2469	2469	19830117	Hispanic	M	Rufo	J	Molina
2470	2470	19611011	Hispanic	F	Adriadna	A	Alcantar
2471	2471	19580517	Hispanic	F	Alessandra	G	Rascón
2472	2472	19460731	Hispanic	M	Zenon	G	Contreras
2473	2473	19510622	Hispanic	F	Teolinda	R	Regalado
2474	2474	19690113	Hispanic	F	Tiara	B	Prieto
2475	2475	19600804	Hispanic	M	Luján	G	Tovar
2476	2476	19870906	Hispanic	M	Melquisedec	M	Domínquez
2477	2477	19531202	Hispanic	M	Michel	A	Muro
2478	2478	19750515	Hispanic	F	Anael	C	Ojeda
2479	2479	19500928	Hispanic	F	Lioba	A	Domínguez
2480	2480	19661125	Hispanic	M	Angelino	B	Viera
2481	2481	19880520	Hispanic	M	Solomon	E	Estévez
2482	2482	19470727	Hispanic	M	Badomero	L	Urena
2483	2483	19930819	Hispanic	M	Ladolfo	G	Merino
2484	2484	19810125	Hispanic	M	Tabaré	L	Aparicio
2485	2485	19490131	Hispanic	M	Gisberto	M	Gurule
2486	2486	19900914	Hispanic	M	Mijail	S	Monroy
2487	2487	19520214	Hispanic	M	Gildo	P	Miramontes
2488	2488	19790602	Hispanic	F	Ibi	S	Mateo
2489	2489	19540725	Hispanic	F	Grace	I	Paez
2490	2490	19560705	Hispanic	M	Aman	Y	Blanco
2491	2491	19941101	Hispanic	M	Lucian	L	Estévez
2492	2492	19780308	Hispanic	M	Giancarlo	D	Domínguez
2493	2493	19640705	Hispanic	F	Tristana	A	Pedraza
2494	2494	19651118	Hispanic	F	Ona	O	Ordóñez
2495	2495	19601218	Hispanic	M	Osmaro	F	Zavala
2496	2496	19450205	Hispanic	F	Elodia	J	Mireles
2497	2497	19510422	Hispanic	M	Dagoberto	L	Galindo
2498	2498	19480425	Hispanic	M	Ronan	N	Sarabia
2499	2499	19840122	Hispanic	M	Marciano	C	Alcalá
2500	2500	19760918	Hispanic	M	Jairo	S	Urías
2501	2501	19880717	Hispanic	M	Hasel	R	Valladares
2502	2502	19690728	Hispanic	F	Gracias	H	Vaca
2503	2503	19490515	Hispanic	F	Doyel	G	Saavedra
2504	2504	19490807	Hispanic	M	Alanis	A	Espinosa
2505	2505	19561119	Hispanic	M	Karol	L	Ruelas
2506	2506	19920601	Hispanic	F	Aggie	A	Becerra
2507	2507	19570717	Hispanic	F	Jackie	A	Bernal
2508	2508	19930628	Hispanic	F	Baudilia	E	Barajas
2509	2509	19570705	Hispanic	M	Ayrton	A	Galván
2510	2510	19610228	Hispanic	M	Saustin	Y	Ayala
2511	2511	19810829	Hispanic	M	Ahmend	G	Espino
2512	2512	19810827	Hispanic	M	Giovanni	C	Almaraz
2513	2513	19771113	Hispanic	F	Jordina	I	Chapa
2514	2514	19490204	Hispanic	M	Ludwig	D	Villalobos
2515	2515	19910817	Hispanic	M	Rodas	L	Correa
2516	2516	19891003	Hispanic	F	Rosmira	V	Parra
2517	2517	19820906	Hispanic	M	Crístoforo	N	Sepúlveda
2518	2518	19710102	Hispanic	M	Omero	V	Centeno
2519	2519	19690707	Hispanic	M	Juancruz	D	Gonzales
2520	2520	19880303	Hispanic	M	Nolasco	M	Montoya
2521	2521	19450114	Hispanic	F	Dejanira	R	Becerra
2522	2522	19810513	Hispanic	M	Domiciano	A	Bustamante
2523	2523	19871115	Hispanic	F	Tomasa	F	Briones
2524	2524	19970912	Hispanic	M	Noelino	O	Montoya
2525	2525	19870418	Hispanic	F	Patty	B	Bernal
2526	2526	19670827	Hispanic	M	Inca	A	Osorio
2527	2527	19840506	Hispanic	M	Othmaro	S	Sanches
2528	2528	19851223	Hispanic	M	Pehuén	E	Corral
2529	2529	19580201	Hispanic	F	Pascualina	H	Solís
2530	2530	19750527	Hispanic	F	Lissa	B	Enríquez
2531	2531	19971108	Hispanic	M	Lalo	S	Chavarría
2532	2532	19881001	Hispanic	F	Solana	B	Cárdenas
2533	2533	19860221	Hispanic	M	Cuyén	A	Valle
2534	2534	19681202	Hispanic	M	Wilmer	C	Cortez
2535	2535	19960313	Hispanic	F	Leandra	A	Terrazas
2536	2536	19951005	Hispanic	M	Ivany	E	Curiel
2537	2537	19880101	Hispanic	F	Edelma	V	Carranza
2538	2538	19691113	Hispanic	F	Eldora	P	Laboy
2539	2539	19550602	Hispanic	F	Maimara	N	Cavazos
2540	2540	19791012	Hispanic	M	Dimas	M	Hinojosa
2541	2541	19580715	Hispanic	M	Jeremiah	A	Chavarría
2542	2542	19540914	Hispanic	F	Celmira	C	Pelayo
2543	2543	19580630	Hispanic	M	Ireneo	W	Jaramillo
2544	2544	19911226	Hispanic	F	Selene	A	Barraza
2545	2545	19831014	Hispanic	M	Emillen	I	Hinojosa
2546	2546	19620802	Hispanic	M	Claudino	T	Quintana
2547	2547	19501116	Hispanic	M	Vladimir	L	Pelayo
2548	2548	19901013	Hispanic	M	Jaasiel	J	Suárez
2549	2549	19601205	Hispanic	F	Ricarda	D	Fonseca
2550	2550	19450924	Hispanic	M	Serafín	K	Menchaca
2551	2551	19670913	Hispanic	F	Aniela	F	Lovato
2552	2552	19631203	Hispanic	M	Catrian	H	Ballesteros
2553	2553	19570215	Hispanic	M	Goyo	L	Arreola
2554	2554	19660403	Hispanic	F	Evelyn	J	Mayonga
2555	2555	19970917	Hispanic	M	Sein	J	Tejada
2556	2556	19810917	Hispanic	F	Susan	P	Ramírez
2557	2557	19710527	Hispanic	M	Juan Pablo	I	Paz
2558	2558	19620509	Hispanic	M	Florio	F	Torres
2559	2559	19620422	Hispanic	F	Milburga	A	Cavazos
2560	2560	19940711	Hispanic	M	Malcom	H	Montoya
2561	2561	19721008	Hispanic	M	Yves	Q	Castaneda
2562	2562	19900920	Hispanic	M	Jael	D	Jáquez
2563	2563	19970105	Hispanic	M	Boleslao	E	Alicea
2564	2564	19970304	Hispanic	M	Agop	C	Cordova
2565	2565	19690517	Hispanic	M	Bayard	D	Valle
2566	2566	19560725	Hispanic	M	Abbot	R	Saavedra
2567	2567	19590812	Hispanic	F	Melody	L	Hernandes
2568	2568	19840822	Hispanic	F	Killa	R	Carrillo
2569	2569	19720307	Hispanic	M	Natal	W	Griego
2570	2570	19820922	Hispanic	F	Zahira	H	Marcos
2571	2571	19670418	Hispanic	M	Garibaldo	C	Sotelo
2572	2572	19770212	Hispanic	M	Natan	A	Negrete
2573	2573	19590827	Hispanic	M	Giovanni	J	Pineda
2574	2574	19440911	Hispanic	F	Marilina	L	Sanabria
2575	2575	19911216	Hispanic	F	Olinda	E	Balderas
2576	2576	19901115	Hispanic	F	Ruth	C	Borrego
2577	2577	19901021	Hispanic	M	Adolphus	O	Briseño
2578	2578	19880819	Hispanic	F	Huara	J	Sedillo
2579	2579	19730301	Hispanic	M	Leocadio	D	Rivera
2580	2580	19660803	Hispanic	M	Ibero	E	Nava
2581	2581	19850523	Hispanic	F	Ahinoa	O	Ornelas
2582	2582	19550303	Hispanic	F	Onelia	P	Beltrán
2583	2583	19711008	Hispanic	M	Basil	A	Arreola
2584	2584	19910821	Hispanic	F	Oliva	A	Santana
2585	2585	19610127	Hispanic	M	Ayrton	E	Maestas
2586	2586	19630903	Hispanic	M	Joseph	D	Aguilera
2587	2587	19550211	Hispanic	M	Sinesio	V	Arellano
2588	2588	19640318	Hispanic	M	Acacio	E	Tórrez
2589	2589	19640703	Hispanic	M	Elihu	Q	Salas
2590	2590	19610730	Hispanic	M	Iberio	V	Partida
2591	2591	19910223	Hispanic	M	Rogerio	I	Botello
2592	2592	19960421	Hispanic	M	Edan	P	Arriaga
2593	2593	19871218	Hispanic	F	Martha	E	Vasquez
2594	2594	19610312	Hispanic	M	Calígula	G	Urbina
2595	2595	19680809	Hispanic	M	Fedro	P	Pena
2596	2596	19490531	Hispanic	F	Jesabel	P	Olivera
2597	2597	19701113	Hispanic	M	Menajem	S	Lemus
2598	2598	19830311	Hispanic	M	Elliot	E	Verdugo
2599	2599	19630822	Hispanic	M	Zoé	L	Amaya
2600	2600	19921223	Hispanic	M	Gisberto	M	Soliz
2601	2601	19470401	Hispanic	F	Carissa	E	Villalpando
2602	2602	19920128	Hispanic	M	Casto	M	Santacruz
2603	2603	19881212	Hispanic	M	Konrad	U	Arellano
2604	2604	19560324	Hispanic	M	Simón	M	Santacruz
2605	2605	19851218	Hispanic	M	Onésimo	E	Perea
2606	2606	19890303	Hispanic	M	Tercio	I	Ojeda
2607	2607	19640205	Hispanic	F	Gal	I	Salazar
2608	2608	19540430	Hispanic	F	Elba	G	Fajardo
2609	2609	19700626	Hispanic	M	Loyola	Q	Atencio
2610	2610	19500416	Hispanic	M	Ammiano	C	Castillo
2611	2611	19610216	Hispanic	M	Francis	A	Meza
2612	2612	19441010	Hispanic	F	Galia	T	Reyna
2613	2613	19700802	Hispanic	M	Crisóstomo	J	Montanez
2614	2614	19671125	Hispanic	F	Alcmena	T	Veliz
2615	2615	19531219	Hispanic	M	Aman	P	Elizondo
2616	2616	19500203	Hispanic	M	Marc	T	Regalado
2617	2617	19470806	Hispanic	M	Ysmael	A	Ávalos
2618	2618	19620824	Hispanic	M	Ami	E	Pelayo
2619	2619	19710727	Hispanic	M	Lionel	F	Toro
2620	2620	19670606	Hispanic	M	Errolán	V	Urrútia
2621	2621	19610520	Hispanic	F	Ainoha	L	Montano
2622	2622	19920722	Hispanic	M	Néstor	D	Godínez
2623	2623	19860507	Hispanic	F	Elí	N	Sosa
2624	2624	19461101	Hispanic	F	Giselda	H	Quintero
2625	2625	19730621	Hispanic	M	Jeremiah	D	Escalante
2626	2626	19450726	Hispanic	M	Giraldo	V	Mena
2627	2627	19961224	Hispanic	M	Elmer	S	Jáquez
2628	2628	19670427	Hispanic	M	Peter	L	Amaya
2629	2629	19831119	Hispanic	M	Kirian	I	Cabán
2630	2630	19790720	Hispanic	F	Marion	G	Aparicio
2631	2631	19961103	Hispanic	M	Aristocles	A	Salinas
2632	2632	19790702	Hispanic	M	Nathanel	A	Peralta
2633	2633	19441031	Hispanic	F	Marine	A	Velázquez
2634	2634	19571015	Hispanic	M	Irving	G	Rodarte
2635	2635	19670919	Hispanic	F	Deidamia	S	Reséndez
2636	2636	19651020	Hispanic	M	Saturio	C	Rubio
2637	2637	19620520	Hispanic	M	Asdrúbal	M	Banda
2638	2638	19820915	Hispanic	M	Peer	T	Casas
2639	2639	19731201	Hispanic	M	Ananías	K	Chapa
2640	2640	19520706	Hispanic	F	Gavina	O	Amaya
2641	2641	19540131	Hispanic	F	Nela	M	Corrales
2642	2642	19610330	Hispanic	M	Waldo	E	Prado
2643	2643	19940325	Hispanic	M	Troilo	O	Iglesias
2644	2644	19451006	Hispanic	F	Dorian	L	Gurule
2645	2645	19860425	Hispanic	M	Periandro	J	Ramírez
2646	2646	19490429	Hispanic	M	Leuco	G	Ballesteros
2647	2647	19490124	Hispanic	M	Victorino	L	Alarcón
2648	2648	19840916	Hispanic	M	Renato	A	Soliz
2649	2649	19461130	Hispanic	F	Meritxell	P	Altamirano
2650	2650	19731122	Hispanic	F	Esperance	S	Enríquez
2651	2651	19820911	Hispanic	M	Tulio	D	Márquez
2652	2652	19780104	Hispanic	F	Cloe	A	Narváez
2653	2653	19790903	Hispanic	F	Aleksandra	B	Hernádez
2654	2654	19790417	Hispanic	M	Constantino	A	Tejada
2655	2655	19511128	Hispanic	M	Alvero	A	Enríquez
2656	2656	19610405	Hispanic	M	Dan	A	Pichardo
2657	2657	19910825	Hispanic	M	Zoé	M	Camarillo
2658	2658	19660823	Hispanic	M	Elía	L	Zambrano
2659	2659	19590427	Hispanic	F	Romanela	O	Cardona
2660	2660	19610103	Hispanic	M	Dionel	A	Coronado
2661	2661	19480802	Hispanic	F	Lila	D	Carmona
2662	2662	19750625	Hispanic	F	Tomasa	I	Merino
2663	2663	19620902	Hispanic	M	Salvio	L	Robledo
2664	2664	19530404	Hispanic	M	Ovidio	C	Hidalgo
2665	2665	19790601	Hispanic	F	Bab	G	Ayala
2666	2666	19640518	Hispanic	F	Milca	T	Rendón
2667	2667	19680924	Hispanic	F	Millaray	A	Gallegos
2668	2668	19870111	Hispanic	F	Kiara	L	Carranza
2669	2669	19820323	Hispanic	F	Paun	J	Castillo
2670	2670	19951207	Hispanic	F	Guinerve	S	Archuleta
2671	2671	19871127	Hispanic	M	Ciríaco	E	Covas
2672	2672	19700303	Hispanic	F	Kyra	L	Gaytan
2673	2673	19801225	Hispanic	F	Ifigenia	L	Hernádez
2674	2674	19791123	Hispanic	M	Balbo	M	Garza
2675	2675	19520311	Hispanic	M	Amadeus	A	Aguilera
2676	2676	19790416	Hispanic	M	Gordon	M	Barrientos
2677	2677	19590812	Hispanic	M	Venancio	L	Malave
2678	2678	19561020	Hispanic	M	Antipas	W	Hernández
2679	2679	19820808	Hispanic	F	Numa	E	Blanco
2680	2680	19561006	Hispanic	F	Dayanira	I	Olivo
2681	2681	19861021	Hispanic	F	Laodicea	A	Aparicio
2682	2682	19870221	Hispanic	M	Karl	A	Escamilla
2683	2683	19880823	Hispanic	M	Mateos	W	Cazares
2684	2684	19600715	Hispanic	M	Rabulas	D	Pabón
2685	2685	19581231	Hispanic	F	Mimi	A	Pelayo
2686	2686	19520613	Hispanic	M	Adelmo	L	Uribe
2687	2687	19760107	Hispanic	F	Marjorie	R	Zelaya
2688	2688	19611006	Hispanic	M	Fermín	M	Regalado
2689	2689	19651030	Hispanic	F	Ariadna	C	Varela
2690	2690	19560510	Hispanic	F	Marcella	D	Leal
2691	2691	19720830	Hispanic	M	Sam	Q	Campos
2692	2692	19600420	Hispanic	M	Yaco	R	Espinosa
2693	2693	19700429	Hispanic	M	Antenor	I	Gallegos
2694	2694	19840505	Hispanic	M	Antares	A	Escamilla
2695	2695	19960816	Hispanic	M	Quico	K	Guerra
2696	2696	19650206	Hispanic	M	Fileas	G	Núñez
2697	2697	19660121	Hispanic	F	Luisa	T	Ochoa
2698	2698	19691112	Hispanic	M	Monserrat	A	Vega
2699	2699	19641012	Hispanic	M	Kaled	D	García
2700	2700	19500323	Hispanic	F	Anastasie	S	Briones
2701	2701	19781026	Hispanic	F	Meulen	D	Rocha
2702	2702	19790512	Hispanic	M	Vic	M	Almaraz
2703	2703	19640809	Hispanic	F	Abby	E	Guardado
2704	2704	19931011	Hispanic	F	Vaniria	B	Mercado
2705	2705	19610209	Hispanic	M	Ciro	M	Rivero
2706	2706	19830502	Hispanic	F	Yamila	M	Mojica
2707	2707	19860305	Hispanic	M	Plubio	Z	Valdivia
2708	2708	19470310	Hispanic	M	Martino	G	Nava
2709	2709	19880928	Hispanic	M	Amaranto	D	Hernandes
2710	2710	19681129	Hispanic	M	Juven	L	Santiago
2711	2711	19440617	Hispanic	M	Mónica	M	Zarate
2712	2712	19971104	Hispanic	M	Júpiter	G	Santillán
2713	2713	19650328	Hispanic	F	Marcella	M	Arreola
2714	2714	19810824	Hispanic	F	Auda	J	Muñoz
2715	2715	19540914	Hispanic	F	Adina	Q	Samaniego
2716	2716	19551129	Hispanic	F	Kristen	F	Espino
2717	2717	19830313	Hispanic	F	Maialen	L	Nevarez
2718	2718	19671024	Hispanic	M	Rainer	J	Cortez
2719	2719	19510301	Hispanic	F	Melba	D	Ochoa
2720	2720	19511228	Hispanic	M	Orfeo	T	Salcido
2721	2721	19801119	Hispanic	F	Bettina	B	Carreón
2722	2722	19781118	Hispanic	F	Katia	P	Villalpando
2723	2723	19780611	Hispanic	M	Nilo	A	Negrete
2724	2724	19541219	Hispanic	M	Absalón	G	Cepeda
2725	2725	19780414	Hispanic	F	Candela	S	Márquez
2726	2726	19760303	Hispanic	M	Emilian	A	Esquivel
2727	2727	19750508	Hispanic	F	Thalia	P	Montanez
2728	2728	19481218	Hispanic	F	Martina	E	Rosales
2729	2729	19670108	Hispanic	M	Reynaldo	G	Flores
2730	2730	19830217	Hispanic	M	Ales	L	Prieto
2731	2731	19511201	Hispanic	M	Nofre	D	Villanueva
2732	2732	19550209	Hispanic	M	Máximo	K	Valdés
2733	2733	19550228	Hispanic	M	Julian	C	Casanova
2734	2734	19780106	Hispanic	M	Gualberto	C	Laureano
2735	2735	19660608	Hispanic	F	Griego	C	Maestas
2736	2736	19601126	Hispanic	M	Millan	L	Olvera
2737	2737	19861128	Hispanic	F	Candela	E	Aponte
2738	2738	19891120	Hispanic	F	Agalia	K	Dueñas
2739	2739	19930124	Hispanic	F	Tristana	P	Flórez
2740	2740	19920522	Hispanic	F	Etel	E	Collado
2741	2741	19690610	Hispanic	M	Joav	I	Esquivel
2742	2742	19960910	Hispanic	M	Matteo	A	Tejada
2743	2743	19470611	Hispanic	M	Zelmar	M	Casillas
2744	2744	19650511	Hispanic	F	Eawinda	B	Acosta
2745	2745	19470331	Hispanic	M	Dugan	A	Menéndez
2746	2746	19960211	Hispanic	F	Karla	R	Domínquez
2747	2747	19570816	Hispanic	F	Laya	D	Razo
2748	2748	19671027	Hispanic	F	Kusi	A	Cordova
2749	2749	19460519	Hispanic	M	García	M	Castaneda
2750	2750	19520926	Hispanic	F	Griselda	A	Rosado
2751	2751	19551010	Hispanic	F	Adriana	L	Hidalgo
2752	2752	19930101	Hispanic	M	Greer	D	Medrano
2753	2753	19510125	Hispanic	M	Teseo	Z	Betancourt
2754	2754	19660707	Hispanic	M	Cyprien	Z	Trejo
2755	2755	19620722	Hispanic	F	Joana	A	Yáñez
2756	2756	19840303	Hispanic	M	Beda	C	Saldana
2757	2757	19910803	Hispanic	M	Hermes	Y	Mojica
2758	2758	19621007	Hispanic	F	Valeska	G	Toledo
2759	2759	19680219	Hispanic	F	Selma	P	Prieto
2760	2760	19540316	Hispanic	M	Getulio	N	Arredondo
2761	2761	19741104	Hispanic	F	Gianira	N	Castro
2762	2762	19470529	Hispanic	M	Medardo	H	Toledo
2763	2763	19530129	Hispanic	M	Terencio	J	Manzanares
2764	2764	19711223	Hispanic	F	Faustine	B	Villegas
2765	2765	19680913	Hispanic	M	Nerón	B	Comejo
2766	2766	19570831	Hispanic	M	Peregrino	H	Solís
2767	2767	19920828	Hispanic	M	Massimo	A	Negrón
2768	2768	19861030	Hispanic	F	Enriqueta	P	Olivera
2769	2769	19480518	Hispanic	F	Ismelda	O	Nazario
2770	2770	19651116	Hispanic	M	Jose	J	Márquez
2771	2771	19860929	Hispanic	F	Marianela	N	Cabán
2772	2772	19870826	Hispanic	M	Fulco	D	Polanco
2773	2773	19700802	Hispanic	F	Llanque	A	Cantú
2774	2774	19540517	Hispanic	M	Mustafá	K	Solorio
2775	2775	19920126	Hispanic	M	Jeuel	J	Olivárez
2776	2776	19591221	Hispanic	M	Olaf	E	Abrego
2777	2777	19570223	Hispanic	F	Dina	P	Flores
2778	2778	19870909	Hispanic	M	Derek	I	Domínguez
2779	2779	19571003	Hispanic	F	Ezilda	A	Mares
2780	2780	19830820	Hispanic	M	Amadeo	I	Fuentes
2781	2781	19581022	Hispanic	M	Aram	N	Irizarry
2782	2782	19570618	Hispanic	M	Benjamín	T	Viera
2783	2783	19590725	Hispanic	F	Kay	S	Jimínez
2784	2784	19530102	Hispanic	M	Cyril	S	Montés
2785	2785	19930522	Hispanic	F	Marie	L	Melgar
2786	2786	19761117	Hispanic	M	Mamerto	L	Sevilla
2787	2787	19770630	Hispanic	M	Egisto	L	Rolón
2788	2788	19600827	Hispanic	M	Wilmer	K	Tafoya
2789	2789	19550820	Hispanic	M	Rainero	F	Nazario
2790	2790	19660313	Hispanic	F	Hildegunda	H	Saldana
2791	2791	19640805	Hispanic	M	Parménides	E	Santacruz
2792	2792	19690325	Hispanic	M	Arador	I	Feliciano
2793	2793	19840129	Hispanic	M	Faust	D	Villanueva
2794	2794	19730824	Hispanic	M	Fantino	D	Casares
2795	2795	19690225	Hispanic	M	Morris	J	Pedraza
2796	2796	19850106	Hispanic	M	Agnano	A	Zúñiga
2797	2797	19620812	Hispanic	F	Sabra	G	Barajas
2798	2798	19800709	Hispanic	M	Georges	G	Alcaraz
2799	2799	19500726	Hispanic	M	Ludovico	M	Alonso
2800	2800	19630727	Hispanic	F	Athena	R	Toledo
2801	2801	19870416	Hispanic	M	Ibar	P	Guajardo
2802	2802	19660412	Hispanic	F	Velia	Y	Ornelas
2803	2803	19840416	Hispanic	F	Fanny	M	Toro
2804	2804	19910228	Hispanic	M	Galeno	P	Carreón
2805	2805	19740208	Hispanic	F	Elvisa	M	Saldivar
2806	2806	19611011	Hispanic	M	Cadmo	V	Mascarenas
2807	2807	19750625	Hispanic	M	Pompeo	L	Solórzano
2808	2808	19781116	Hispanic	F	Marisa	D	Otero
2809	2809	19710216	Hispanic	F	Columba	N	Rivas
2810	2810	19951206	Hispanic	M	Fidelio	M	Alarcón
2811	2811	19480805	Hispanic	F	Edelma	N	Ávila
2812	2812	19851204	Hispanic	F	Gianna	A	González
2813	2813	19820321	Hispanic	F	Erminia	T	Núñez
2814	2814	19781019	Hispanic	M	Emiliano	V	Tórrez
2815	2815	19640130	Hispanic	M	Giancarlo	E	Camacho
2816	2816	19441006	Hispanic	F	Beverly	V	Cotto
2817	2817	19750625	Hispanic	F	Lihue	I	Puente
2818	2818	19840103	Hispanic	M	Renán	G	Rosas
2819	2819	19520427	Hispanic	M	Emir	C	Montano
2820	2820	19871122	Hispanic	F	Nantilde	A	Saucedo
2821	2821	19810208	Hispanic	M	Obadia	A	Armijo
2822	2822	19580615	Hispanic	M	Ademar	H	Gurule
2823	2823	19850101	Hispanic	F	Albina	R	Rojas
2824	2824	19770412	Hispanic	F	Numas	I	Rosario
2825	2825	19510330	Hispanic	M	Arnau	C	Lebrón
2826	2826	19961017	Hispanic	M	Heber	E	Méndez
2827	2827	19890206	Hispanic	M	Viviano	M	Chavarría
